'6129516947907721372,44,熊黛林
'6129519462050255550,112,何穗的裙子好漂亮
'6129529625868055320,73,好美啊
'6129532717095266930,33,最漂亮的是张
'6129533565828413533,107,张钧甯是气质型美女
'6129562497870022156,12,马思纯吃胖了！！！！！
'6129565364500635758,3,呵呵
'6129567600440934258,62,真漂亮
'6129569238947021801,76,张钧甯好漂亮
'6129573592349363429,1,我的骑士呢
'6129578077271441307,89,好喜欢张钧甯
'6129598847604302156,3,李晨李晨李晨李晨李晨李晨家加油
'6129302904710281909,214,赫赫看到贾玲的那一刻……
'6129305959581274420,184,陈赫的贾玲还不错哇
'6129302816432771970,4,好期待今天的公主
'6129299450748291925,93,我是最早的世界第一帅       23.27
'6129299692273093745,4,来个赞
'6129300231601869902,3,人呢
'6129300888571247357,143,贾玲，贾玲。。。。可怜我赫
'6129301276314917158,57,哈哈哈
'6129301321814721938,60,我挺早
'6129301462058433909,78,最爱贾玲
'6129301645971500825,139,贾玲很好啊
'6129301662161514282,3,没弹幕*^O^*
'6129301664418055969,130,我是美女。有帅哥吗
'6129301847116527078,119,哈哈哈哈哈哈
'6129302446106286849,49,姜玲
'6129302556583049515,199,何穗身材真好！
'6129303063059045842,43,哈哈
'6129303638286874486,155,贾玲是怎么混进来的？👿👿
'6129303785463773521,255,陈赫看到贾玲的那一刻笑喷了
'6129305325411056308,7,台本痕迹好重
'6129305351337106150,3,无聊
'6129305425373738708,42,哈哈
'6129305967055524154,190,何穗这腿够完爆2个腰子了
'6129306651624633604,61,贾玲
'6129307207009227949,93,高能反应
'6129307915318122325,3,陈赫马上哭晕在厕所
'6129308389502179137,64,BGM什么
'6129308795120719123,189,这些女的每一个有何穗漂亮我认为
'6129309097882376708,98,when can we see you again
'6129310032276834918,85,waou哇偶i 
'6129310175700007645,8,就认识林允 美人鱼女主嘛 不过还刚刚知道叫什么
'6129310326301739905,89,赫赫 要哭了 哈哈
'6129312188420511332,51,穿帮了
'6129314737575868489,1,哎哟喂
'6129314849328904357,84,红红火火恍恍惚惚
'6129317929505330179,95,哈哈哈哈啊哈哈哈哈，已经不能用言语形容了
'6129318163164616361,134,赫赫神表情
'6129320353543567826,63,陈赫
'6129322165609780099,41,贾玲
'6129325445109700898,5,贾玲！！！
'6129325927580479669,98,哈哈哈哈哈
'6129328633272670994,43,赫
'6129329547983266094,4,喜欢陈赫
'6129332243171728022,46,真的又是模仿韩国
'6129332291402029741,66,陈赫 李光洙    贾玲 李国柱
'6129336124126425416,112,赤赤要遭殃了
'6129340458571731009,28,这下就很尴尬了！！！！
'6129340592662428369,86,陈赫看完就哭了
'6129346068541418216,39,精彩马上到来
'6129358076586305452,11,好
'6129358174064918027,7,陈浩
'6129358790380302689,2,这个是来踢馆的
'6129379909641523077,31,哈哈
'6129383268318521952,11,精彩纷呈
'6129386228368872213,68,前方高能
'6129389181175666020,4,图一天ui
'6129389265607022433,2,话题看破空就讨厌韩剧估计离开领域和joy痛苦窘一天击
'6129415236523468399,16,呵呵
'6129416798439127714,4,何穗
'6129419423143498053,77,陈陈赫死天才
'6129425364533294051,87,最后何穗赢了
'6129427127668905090,96,喜欢何穗
'6129433243097316629,2,陈赫完了哈哈哈哈
'6129436892422651540,36,精彩的来了
'6129439048963021012,8,没别的女嘉宾来了吗，何穗来多少次了都看烦了
'6129440744057413633,103,赫赫要哭了
'6129446363731491545,40,(*^__^*) 嘻嘻 baby
'6129446405751264334,35,baby 爱你
'6129446433819530196,14,么么
'6129446768754457819,4,美女来了
'6129447127258575738,28,卡死了
'6129454939570255162,38,陈赫醉了
'6129456922275427063,6,别说什么模仿韩国这就是买的版权 没看过韩国的人多着
'6129457657306075543,65,好漂亮
'6129458321383042686,11,陈赫想哭
'6129462154075125768,34,何穗这是要像娱乐圈进军了吗？她不就只是个模特吗
'6129466717356243086,27,我晕
'6129468190567774725,82,美翻了
'6129469968402004731,56,林允是那种比较上镜，有特点的脸，容易记住.
'6129470958321876561,71,贾玲贾玲贾玲贾玲贾玲贾玲贾玲贾玲最美最可爱
'6129472560353072543,56,身材真好..
'6129314505907681166,109,贾玲的这个声音 一下就暴漏了自己了
'6129303191399510450,4,这声音我喜欢啊
'6129302871453806672,126,每个人风格都不同
'6131319925241181088,36,贾玲儿当泥人的感觉怎么样啊
'6129314533612276035,23,这几个人给陈赫留下的是甜蜜的负担啊
'6129303239865736873,14,陈赫 这是紧张啊
'6129306061856387716,128,好像是胖点得声音好听额
'6129314582454946145,119,我也好想看到陈赫的反应恩 
'6129305494080614505,499,紧张开始了，注意陈赫表情
'6129302961217163454,287,公主笑成这样了
'6129301289560511914,883,最后知道真相的赫赫眼泪掉下来
'6129301562637868546,238,吓尿了 .....
'6129301688371726145,103,有什么不好  、
'6129301878491127868,500,贾玲来了，我要变黄
'6129302654239011925,112,最爱何穗了
'6129302742450659311,146,陈赫的哇
'6129302759314715852,63,醉了。。。
'6129302943834910881,196,前方高能！！！！！！
'6129302972441113728,3,有人Q1啊
'6129303255261828518,115,笑死了
'6129303498191876885,323,赫，很可爱
'6129303989499900087,94,笑死
'6129305371016763286,372,笑死我了啊 啊啊啊啊啊 啊
'6129306361300333503,4,打开下一大条
'6129307203940202306,58,贾玲
'6129308049225471981,174,亮了  表情  
'6129308749293753578,264,前方高能！！！
'6129308847904816504,4,看我玲姐
'6129309052578487200,1,哈哈，高兴太早
'6129309076516574756,74,老来重复的嘉宾，一点意思都没有
'6129309155271826433,76,嘉玲
'6129310475371488416,6,好
'6129311387371519800,111,你会后悔的
'6129311420724466640,55,笑死了
'6129312702643387413,219,"(*°ω°*)ﾉ\""非战斗人员请撤离！！"
'6129313176826228204,54,有台本
'6129313255502988589,6,知道真相的我眼泪掉下来
'6129313471835593283,89,满满都是戏
'6129315024064831252,82,来了来了
'6129315403024376570,62,禾穗这嘴跟姚晨有的一比
'6129315586298695918,78,瞬间爆炸
'6129316260470148816,78,赫赫    哈哈哈
'6129319072050524919,217,笑死我了陈赫
'6129320409550109178,4,看后要哭了
'6129329693609514281,182,对陈赫不公平！！！
'6129331847015502344,8,哈哈
'6129336169659815527,58,哈哈哈温柔
'6129342613276769600,193,又不是选媳妇儿，
'6129344904273936774,120,高能
'6129351891808241991,281,前方高能
'6129358279233056996,36,看
'6129376875838517496,150,贾玲挺好的啊
'6129387942743293589,128,哈哈哈哈哈哈哈
'6129388438318299308,6,哇哦！
'6129396709673483758,250,     前方高能
'6129410530244737634,140,哈哈陈赫该吐了哈哈哈😄
'6129418053592995227,8,林允儿一笑 那牙齿细碎的 啧啧啧、、、
'6129419463713781843,6,当陈赫打开帘子的时候内心是崩溃的
'6129420518129477811,29,加领
'6129425270204617218,289,哈哈哈哈哈哈哈哈
'6129436809032719232,28,好六
'6129437561843164756,11,L和他一起粉红大布娃娃
'6129440798728969107,10,对
'6129441137070879743,58,陈赫演技还是不错的
'6129443725484932112,40,期待贾玲
'6129443737616078371,43,笑死
'6129443767844413637,6,哈哈、
'6129444759833859857,29,上跑男的女嘉宾就喜欢两个，贾玲和谢依霖，喜欢她们...
'6129445360442624505,122,6666  哈哈
'6129445708754397935,253,赫赫好可怜
'6129446885210534589,21,哈哈哈哈哈哈哈哈哈要哭了
'6129449873864843262,3,陈赫         我爱你             
'6129451008151419669,4,哈哈哈哈
'6129451362009296099,101,哇哦
'6129459515081957064,66,贾玲加油，女汉子
'6129460258848299847,30,那是林允不是林允儿
'6129460387308446917,99,等下你就惨
'6129460718221033318,53,吓到陈赫了
'6129460857098648025,38,赫赫
'6129462274099320363,5,怎么老是重复请以前来过的嘉宾
'6129463519995155779,3,林允一点气质都没有 坐那还驼背弯着腰
'6129466452167177930,86,完蛋了
'6129309284133428332,282,这季就等贾玲了
'6129305527941230741,3,贾玲真的好可爱
'6129314670774395067,715,贾玲用英语迷惑众生啊
'6129311614355705867,251,我觉得陈赫拉起链子的时候内心 是激动的
'6129305614248664062,341,与众不同还有神秘感2333
'6129303415481247608,151,到底是谁啊？
'6129301276166894426,212,哈哈哈
'6129301305124534538,261,笑死爹了
'6129301305904495823,428,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈啊哈哈哈哈...
'6129301500605323816,276,哈哈哈
'6129301778405604159,256,艳后，哈哈哈哈
'6129302203801344476,225,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊...
'6129302686771262247,239,nice nice
'6129302706911105803,218,看她的手
'6129302784792142996,394,赫赫吓坏了！
'6129302962613866690,312,笑死我了
'6129303076613838029,236,直接吓尿了
'6129303383185117831,147,哈哈哈
'6129303453456479907,88,哈哈
'6129304045214061948,287,前方高能
'6129304267042401089,360,赫害羞了
'6129304451499513659,89,笑死
'6129305100243861212,346,前方高能!!!
'6129305134305828320,235,宝宝心里苦
'6129308132911437379,425,欲哭无泪啊   赫赫
'6129308364687454835,80,真的很美
'6129308425501873095,396,贾玲其实挺好的
'6129310232528632599,63,表情 亮了  亮
'6129313264638176815,15,是啊 多是重复嘉宾，没什么意思
'6129313991271991187,305,范冰冰来就好啦
'6129314776616614583,110,贾玲
'6129316110737677972,134,有趣哈哈哈
'6129319366409762208,203,笑到抽筋了，哈哈哈哈
'6129320714174020297,314,前方高能
'6129328567634785088,332,赔我医药费，笑得肚子疼了
'6129330096849887822,201,贾玲大欲
'6129330214213702540,226,陈赫KO
'6129332186112416375,69,我差点笑崩
'6129334529158446752,257,此处应有掌声！
'6129334560998627090,63,很喜欢贾玲希望她加油！
'6129335366154018812,227,我是这个节目的粉丝
'6129336084372837959,92,居然是那年冬天风在吹的配乐，哈哈
'6129345114302477994,233,欺负我家陈赫
'6129345149145781865,49,搞笑
'6129346409831929852,113,没哭了
'6129358473378821165,158,爱BABY 
'6129377236048494418,141,爱baby，喜欢她的性格。都爱她。
'6129381283765598755,121,吓死宝宝我了 哈哈哈
'6129383512979437136,3,内心
'6129383623680921907,137,马上来了
'6129384649652621986,170,笑死我了 
'6129384753815163389,294,哈哈 赤赤 要崩溃了
'6129386587106491825,152,哈哈哈哈哈哈哈哈
'6129394576878131798,162,6666  笑死我了
'6129395936169370701,135,贾玲
'6129396744372960760,131,   就问你6不6
'6129404333795120702,234,陈赫有点方
'6129411048262253413,246,哈哈哈哈
'6129411130174027412,110,陈赫被吓死了
'6129411983562666534,97,陈赫和李光洙一样啊，受欺负嘛，没事的
'6129417800991011210,79,哈哈，甜嘴。。
'6129422415467822776,41,嘉玲
'6129427418211499747,97,唉
'6129428390455202976,254,笑死我了？赫赫
'6129428901761832566,84,好看呀
'6129429144650980390,121,哈哈哈哈哈哈哈哈哈
'6129430615937328203,89,嘉陵
'6129433724222780280,265,贾玲和陈赫承包了这一集的笑点！黑他们的，滚可好？...
'6129437010095059910,28,醉了
'6129441035049832865,1,前方高能
'6129442406721469116,4,醉了
'6129444446544490878,47,前方高能，别喝水
'6129445385503596260,77,贾玲么么哒
'6129446804776363046,107,爱贾玲
'6129449774757633908,97,请撤离
'6129451134639045573,79,哈哈哈哈还了
'6129453351945286386,131,我要看赤赤的超赛神表情
'6129454393156089976,100,贾玲 我笑死了
'6129454941436713094,4,呵呵
'6129455103882111387,386,陈赫被套路了
'6129455825615927803,26,赤赤好惨
'6129311666581978609,146,没想到贾玲的扇子拿下来的时候陈赫呆掉了
'6129306280752913166,211,高贵的气质
'6129312391051508542,441,陈赫被吓到了
'6129303317085869558,577,我也觉得我的打开方式不对
'6129303387916285531,472,这一期有贾玲估计会笑疯 哈哈
'6129311768462840949,160,真的觉得贾玲其实做节目挺拼的
'6129303566894576485,287,贾玲 我的女神 哈哈哈
'6129300964349762368,225,陈赫这现实的表情，醉了。林俊智留筆
'6129301436424078882,303,哈哈哈哈哈
'6129302060653943092,159,有人吗
'6129302315007922513,245,哈哈哈
'6129302404289075912,262,表情给满分
'6129302722724836174,192,哈哈哈哈哈哈哈哈哈哈
'6129302945994822710,195,啊啊啊啊啊啊啊啊啊啊
'6129303019241164024,4,陈赫这组合也不错
'6129303047333377566,257,哈哈哈哈哈哈哈哈哈
'6129303577350797410,26,微微
'6129304074674848134,110,吓死宝宝了哈哈哈
'6129304391511520992,228,哈哈哈哈哈
'6129304392140666593,306,哈哈哈哈啊哈哈哈哈哈
'6129304683602672922,308,哈啊啊哈哈哈哈哈哈哈哈哈哈哈哈哈】
'6129305172432027432,260,我的天呐
'6129305584800450527,130,不行了    喷了
'6129305826706933977,135,绳子快断了
'6129307181056073426,271,宝宝心里苦😂哈哈哈笑死我了 看赤赤宝宝的反应 哈哈
'6129308906516198974,242,高能高能！！！
'6129310508908100634,314,贾玲瘦的时候也挺漂亮的
'6129310612645821561,108,哈哈哈哈哈哈哈哈
'6129310684327523441,153,我是为了贾玲来的…
'6129310709441804995,101,赫赫此时是无语的 想打人 哈哈
'6129310724419670441,239,赤赤真是个好演员
'6129310736419568347,165,哈哈哈哈
'6129311791560862021,177,笑哭了
'6129314324004893048,234,哈哈哈哈哈哈哈
'6129314840459157828,154,哈哈哈
'6129315303694869169,2,艾玛，这表情哈哈哈哈，笑死宝宝了
'6129315441225055485,16,哈哈哈哈哈我要笑疯了，哈哈哈哈哈哈
'6129316504816505245,103,呵呵呵he
'6129318182739410255,138,哇哈哈
'6129318339410483567,66,笑死了
'6129319342377605151,77,陈一发
'6129328811941640086,2,哈哈哈哈哈哈
'6129330062716655104,25,其实贾玲上大学的时候也是女神。
'6129330223308164443,158,陈赫懵B了，哈哈哈哈
'6129331768791732701,94,哭了
'6129332314335247007,37,非常的有意思啊
'6129335346004575244,92,笑死我了
'6129340005343644483,177,贾玲啊
'6129340365104659071,143,哈哈哈哈。赤赤惊呆了
'6129340729527982068,204,哈哈哈哈哈哈
'6129345215284564640,89,贾林
'6129348487690143154,4,哈哈哈 
'6129352758330473119,27,啊哈哈哈、
'6129395240911942796,1,哈哈
'6129401888041943899,4,哈哈
'6129404763505776734,48,哈哈
'6129412411374524218,86,链子都拉开了
'6129413403990118915,81,贾玲
'6129415871432052113,187,啦啦啦
'6129418556850755335,12,太丰富
'6129419154014945279,17,完蛋了，我的面膜开了，笑甭了
'6129421177628048001,106,BGM变了
'6129422817554782146,44,呃呃
'6129426561763824938,422,陈赫内心是崩溃的😒
'6129426618043153394,74,贾玲！！！！！！！！！！！！！！！！！！！！！！...
'6129427727948108343,136, 贾玲
'6129428873169236975,195,陈赫被吓到了陈赫被吓到了陈赫被吓到了陈赫被吓到了
'6129436722901466595,263,哈哈哈哈哈哈哈哈哈哈哈
'6129437453957285593,88,贾玲
'6129438952447891537,149,为什么不是胡一菲
'6129441040933237659,36,贾玲
'6129441736688563096,115,就是个胖子
'6129446210345819686,68,哈哈哈
'6129453505227346263,3,赤赤的反应
'6129456283000585834,116,贾玲 
'6129456618067792900,10,通过
'6129459647710046515,53,我的天啊
'6129459715404902682,97,贾玲贾玲
'6129460196979323100,19,呵呵
'6129461195072691009,76,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6129462745627183981,16,no
'6129303441754367897,12,猜中了开头 没猜中结尾 哈哈哈
'6129314869843227468,418,我相信陈赫跟贾玲肯定摩擦出默契的火花
'6129304149483223790,341,贾玲 永远的女神
'6129314946326378734,11,陈赫笑死我了  奔着导演就去了
'6129314969248414573,590,我们贾玲怎么了 那么美 哈哈哈 
'6129303693639104437,20,这是除妖啊？
'6129299544235135218,29,人哩
'6129300968671095786,76,没几个人呀
'6129302139607533903,208,还有谁
'6129302579442012790,418,赤赤  坚强😂
'6129303093887180280,774,陈赫的反应真是醉了！😁
'6129303383256413781,228,女神 哈哈哈啊
'6129304349447885641,144,笑死人了
'6129305050382154135,4,我笑出了八块腹肌
'6129306354128073654,113,女神
'6129308814833958253,120,相声
'6129309443795009506,5,贾玲这货
'6129309877246960248,309,笑死我了
'6129309925691181560,215,为啥我觉得有点过分…
'6129310003997784646,313,贾玲心理不难受吗？？？
'6129310735547153113,15,哈哈哈哈
'6129310790937137632,240,笑死了
'6129311091724465658,221,哈哈   赤赤好可爱  笑到抽啊
'6129311758978307309,148,。都是按剧本来的没意思
'6129311912082986362,128,女神贾玲
'6129312037154132338,222,噗哈哈哈笑死我了
'6129312755244155790,254,哈哈哈哈哈啊哈哈哈哈哈啊哈哈哈哈
'6129313705340862327,705,节目组太过分了，考虑过贾玲的感受吗
'6129314885879281076,188,哈哈哈哈啊哈哈哈
'6129315663795797435,183,那是金箍棒吗哈哈哈哈哈
'6129316666242660556,201,哈哈哈哈哈哈
'6129317234440852462,129,哈哈哈哈哈哈哈哈哈哈
'6129320290906872512,127,哈哈哈笑死我了
'6129322059819807853,165,综艺效果
'6129322349672614767,77,吓人
'6129322632933724806,17,哈哈哈
'6129327474615967217,54,笑死我了！！！
'6129328790025171878,166,这样才搞笑
'6129330087692522314,259,可怜的陈赫
'6129330257431810980,46,这季亮点贾玲
'6129332086790239572,17,哈哈哈哈哈哈哈哈哈
'6129332715588764280,202,陈赫这动作也是学李光洙、、、
'6129335383661032547,346,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈...
'6129338686556789313,202,我笑了
'6129344551053606789,189,哈哈哈哈哈
'6129345502586000110,129,笑死了
'6129345535935066885,253,哈哈哈哈哈哈哈哈哈
'6129356843238631042,248,我最爱我的女神张钧甯
'6129358056020434901,101,哈哈哈哈哈啊哈哈哈哈哈哈哈     笑死了。
'6129358754922702913,157,哈哈哈哈哈哈哈哈哈哈哈哈哈
'6129365571774006684,167,哈哈哈哈哈哈哈
'6129365605051602114,77,笑喷
'6129378957088710404,99,哈哈哈，逗死了
'6129383791482459013,149,哈哈哈哈哈哈……
'6129385041723733065,209,赤赤好可怜啊
'6129398606706695740,7,就和季光洙一样
'6129410850841760375,166,哈哈哈
'6129416449201622827,286,哈哈哈哈哈哈哈
'6129418028381008420,146,我去。。
'6129418174955156118,161,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6129419645956290965,6,哈哈哈哈哈哈哈哈😄😄😄😄😄笑死老子了
'6129426843537325269,43,哈哈
'6129429048093911326,111,陈赫笑死我了  奔着导演就去了陈赫笑死我了  奔着导...
'6129429407793225012,236,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊哈哈哈哈哈哈哈哈哈...
'6129429467128836652,6,看电机巨额财产权益阳台北路过去年龄
'6129432738104166336,85,哈哈哈哈哈哈
'6129433126143160452,198,表情醉了
'6129437776323104833,33,一看都可胖
'6129438067163297623,87,啥音乐
'6129438363374669004,39,我的男神李晨
'6129440897254371869,12,贾玲看见就想吐
'6129443308474809177,62,陈赤赤你还好吗
'6129447083039081285,43,"这一段看了两遍,,笑死我"
'6129447514661089384,86,打开方式不对
'6129453539665721252,80,哈哈哈
'6129457692904336043,10,哈哈哈哈哈哈哈
'6129459328547632189,8,吓死宝宝了
'6129459698100414879,3,no
'6129459726016477220,146,哈哈哈哈哈
'6129460349441047687,119,陈赫，哈哈哈
'6129461992523113276,232,贾玲---偶像啊。要火啦
'6129304281433058128,63,反差太大了 你以为是唐僧呐
'6129303428210964107,143,加油贾玲
'6129303775096682498,157,冲动是魔鬼啊
'6131317930090487494,23,出来了  陈赤赤
'6131318366994348690,14,我说的！！来战吧！
'6131318951508523474,28,赤赤 你和贾玲的智商和体形都超配
'6131318328030480980,62,我喜欢叫你天才！
'6129315087784687205,77,公主各种形状的都有
'6131317773894758915,3257,前面那句谁说的！出来！战！！
'6131319464988851705,46,赤赤的每个CP都有一个动人心扉的故事。。
'6129301453665810878,81,有多少人在看
'6129302069225902141,122,今天弹幕怎么这么少啊
'6129302098822115397,550,贾玲人品那么好，陈赫别糟践了人家
'6129302118078171441,151,过儿，能看见我吗
'6129302262022484231,124,现在是11.半吗
'6129302577659409394,309,赤赤  我画个圈  妖魔勿近
'6129302608030364701,197,赫赫好有味道
'6129303168126367046,8,才刚出完整版
'6129303637301209206,313,笑死我了哈哈哈
'6129303717324335318,111,陈赫你干嘛
'6129303720151296217,1,有人吗
'6129303885095284805,249,我的心脏😂😂😂😂😂😂😂
'6129304382384560835,122,哈哈哈还好还好
'6129305089124761295,175,林允的嘴真大
'6129305858885628357,2,笑死我鸟      😂😂😂😂😂😂😂
'6129307426628386911,253,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6129310632741774654,265,陈赤赤不干了
'6129310678677802192,230,老子陈赤赤不干了
'6129310702677599625,42,2016年4月23日00:13:25
'6129310973235373677,161,哈哈哈哈哈哈
'6129317795530871714,3,鹿晗耳后纹身是什么
'6129319623467276508,4,哈哈😄
'6129321061320839283,253,笑得我快挂了，哈哈哈哈哈哈哈
'6129325073868872416,143,肚子好痛，笑死我了
'6129325723519188320,131,来搞笑的
'6129328847650897607,150,挺好的
'6129328908268030606,56,其实是按剧本来的
'6129330139970303605,104,我的心呀
'6129337239481162620,74,赤赤崩溃了
'6129340971874854003,59,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈...
'6129344634620924404,2,不行了
'6129345714571515679,351,贾玲以前很瘦的
'6129358187176321021,200,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈...
'6129358573010497838,78,笑喷
'6129358855229493747,113,打起来
'6129375059141647490,72,哈哈 
'6129375993310830244,256,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6129386919732794811,36,陈赫心碎
'6129394801522064955,307,这段看了三遍。。笑死
'6129400170600288713,157,哈哈哈哈哈哈哈哈
'6129401419735306706,104,杨颖最号
'6129409756060114641,261,哈哈哈哈哈哈哈哈
'6129418624806868788,53,呵呵
'6129424414428173859,222,哈哈哈哈哈，结果让赫赫惊呆了
'6129424856428136336,150,蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤...
'6129425914860744046,112,j啊哈哈啊哈哈啊h哈
'6129426884168597485,82,重量级
'6129429134709272825,204,陈赫爱你😘
'6129430784745492130,68,倒霉的孩子啊  呵呵
'6129431713593867072,20,我也是醉了赤赤那表情！
'6129432823525350671,206,陈赫好可爱
'6129433289788125509,111,哈哈哈哈
'6129435613948623241,111,笑死我了 
'6129435761600707163,34,哈哈哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈哈
'6129437526274267674,3,林允和Ba by最漂亮。
'6129438509600689633,107,贾玲哦
'6129440226140571568,60,赫赫心都…
'6129442084456315022,22,哈哈哈哈哈哈哈
'6129443287911186288,56,惨啊陈贺
'6129444592197117257,1,红红火火恍恍惚惚😂
'6129445018702099087,30,这是剧情需要排好的节目
'6129446738693881004,64,hahahaha
'6129446996048007704,55,xiao liao 
'6129450064831477302,51,表情。 亮了😂😂
'6129456431793353718,8,正好俩搞笑的放一起
'6129457642726667042,2,哈哈哈
'6129461402936983071,87,好好笑啊
'6129464221572349830,42,贾玲爱你
'6129468953759125780,112,就是要整整他
'6129469787610706552,126,笑死我了
'6129470909461199645,7,哈哈
'6129471322088439322,76,哈哈哈
'6129473662439998153,8,我觉得贾玲挺好
'6129474308810398981,24,笑死了
'6129481414556940810,5,他的表情我醉了
'6129481555461627120,46,笑死了
'6129483631092645832,106,陈赫此时内心是崩溃的，哈哈哈哈。
'6131318426935153186,5,陈赫表情太逗了啊 好好笑
'6131318956760845814,10,陈赫啊 你就是我们的天才 快赞我
'6131320590495561138,1,谁 陈赤赤
'6131320804720842748,1,陈赫帅哥定力不够啊
'6131320859132327929,5,陈赫哥哥，秘钥淡定啊
'6131320914304381862,1,陈赫哥哥，要加油，获胜，看好你
'6131322741306495227,2,不不不 绝对因为霸气啊赫赫
'6131327847249657008,0,不服来solo 2333
'6129303907669193948,134,谁说这是体力游戏，这分明是脑力游戏
'6131329310291214682,11,好戏天才的 太有意思了
'6129303843044403563,19,陈赫 要相信眼前的事实
'6131321053223768834,11,cp是好吃的！天才！
'6131322575522449056,2,明明是因为帅好么天才！
'6131322657935112249,5,赫赫在逗我
'6131322778925217076,6,月半梗阿。哈哈哈
'6131321759330653713,42,陈赫好可爱
'6131322474946025737,4005,我为什么百搭？？因为月半么？！！！！！！！！
'6131322982730647703,4,因为你是天才啊
'6131323742411367266,4,这么一说还真的是 哪儿都有你
'6131323769779211247,7,果然还是很百搭的
'6131319323938595779,43,为啥要陈赫是阑尾哈哈哈
'6131318567440137126,63,哈哈，陈赫这季怎么不跟晨麻一起了，特别喜欢他们两...
'6131320833686713573,2577,CP是神马。。。。。
'6131322071424597334,2325,你被评为百搭CP居然不知道？
'6131323783582660996,7,贾玲超级喜欢你的娱乐精神阿。
'6131318183405468066,18,哪句啊 赤赤说的哪句啊
'6131319994947552088,10,还是喜欢天霸动霸组合 搞笑
'6131320958781830535,7,组合  陈赤赤 你是吗
'6131322937812611364,9,是啊！！恭喜你！就是因为你月半！！答对了！！！
'6131318750601204689,20,非常喜欢贾玲，搞笑又情商高
'6131319320948063529,4,贾玲要多多来跑男
'6131321132618954331,6,天才你又调皮了哈哈哈
'6131322614365898442,1774,陈赫，贾玲说说关于五个馒头的梗.
'6131323330625958610,12,赫赫，我一、愿意做你的百搭哦
'6131323387744017679,10,赫赫，百搭多好啊
'6129303945623450879,10,全程都是欢乐的，根本停不下来
'6131321119569260951,3,简单粗暴的来说就是把你俩凑一对
'6131321478695181531,5,赤赤你又卖萌
'6131322969778639791,14,太有吸引力了所以组的多
'6131323117135884766,4,陈赫是天才嘛  所以你是白搭的
'6129306078289676739,109,我想知道公主有矩形的么哈哈哈哈
'6129315111837973476,51,我觉得节目组还是很疼爱我们的天才的 
'6131318081988417409,2,我说的
'6131322018170745288,4,陈赫哥哥我也想支持cp是什么
'6131323505164765934,5,弹主播，口才真是太好了啊
'6129306794675565941,136,王子也有像蛤蟆的
'6131318458557214420,4,喜欢喜欢
'6131323302332404603,8,五个馒头的梗，啊啊哈哈
'6131323671456339612,7,五个馒头啊，玲姐吃不下，给我a
'6131318658285776885,3,说实话 赤赤你是真心在嫌弃我贾玲嘛
'6131324764269651946,6,陈赫和贾玲这段好有意思阿。
'6131325231162802031,31,淑芬，铁柱在等你呢、你快乐阿
'6131321592121737776,30,哈哈，陈赫和贾玲的CP就是加成CP~干啥都加BUFF~
'6131323878470408069,6,淑芬和铁柱有不为人知的故事么
'6131323345570444817,7,果然在完全蒙蔽的时候就被组队了~
'6131323739320160337,44,赫赫，签名照，签名照
'6131322823913326552,8,天才陈赫
'6131329053342725059,116,贾玲：赫赫，可以考虑，来斯我（一个害羞的表情[xl14...
'6131328907952603145,42,估计赤赤不敢 你把大黑牛都撕了
'6131329059555721366,33,玲姐这表情荡漾了！
'6131321079187708243,91,赤赤遇到了聪明的刘淑芬，智商都掉在了地上
'6131330435583998185,3,弹主播也是萌萌哒。不要撕弹主播阿。
'6129303940346837517,208,贾玲是 女王？
'6131318673683061904,8,陈赫，贾玲陪我快乐的一天。。
'6131321579600532814,5,听说你在录制跑男啊
'6131327469818028682,2, 为啥郑恺会不高兴啊
'6131329352895905093,3582,不不不 舍不得~~（抽自己）
'6131329534623553401,1,不舍得就对了阿
'6131329928535825198,2,哎呦，陈赤赤是在怜香惜玉么
'6131330144662878150,1,淑芬公主对你先表个白阿
'6129301037449304062,93,没人？
'6129302079255687217,42,我在看
'6129302231890615702,139,笑死我了
'6129302382491283871,77,我们是同一时间看的吗
'6129303008510923910,105,安静了
'6129303114065976848,1,柳岩还差不多
'6129303114065978896,3,贾玲威武!!!
'6129303135402413444,128,人家有娱乐精神
'6129303284316983837,83,今天弹幕真少啊！
'6129303507420391395,43,哈哈哈哈
'6129303509919150881,16,有人在看q1
'6129303588734162738,45,贾玲就是胖了点又必要那么大反应吗
'6129303799218126952,45,节目效果
'6129303872801790065,95,挺好的
'6129304037029763376,36,都没有人.........
